source,target
820694,15156473
1157863,15156725
1280823,15156834
1053109,15156873
1384351,15156939
1513475,15156952
1030531,15157217
1643164,15157230
1096045,15157280
1637896,15157408
1333271,15157640
1083550,15157733
1644079,15157859
798151,15157957
1624071,15157993
716591,15158210
1328361,15158285
678209,15158357
945177,15158745
1451035,15158750
1575048,15158842
1433568,15158935
1116347,15158972
1396830,15158979
1077328,15159060
1486448,15159100
986678,15159219
737492,15159327
1281470,15159454
1019566,15159546
936097,15159561
1399528,15159724
1170187,15159760
1589428,15159921
828856,15160006
1431770,15160085
817372,15160331
810665,15160405
1453079,15160409
1582352,15160411
1296069,15160444
1358606,15160483
1059070,15160540
1063528,15160582
826080,15160711
1536131,15160724
1531065,15160728
1566586,15160828
917471,15160873
804732,15160887
771967,15160948
1263058,15160999
1164352,15161022
1483199,15161068
721859,15161315
1652679,15161374
1346114,15161398
893342,15161500
1228029,15161514
854007,15161663
1464807,15161669
1175833,15162057
1620864,15162276
905612,15162355
1357589,15162666
1036682,15162670
1475156,15162950
1527434,15163062
822681,15163293
1640203,15163482
955353,15163577
857710,15163740
731814,15163790
1041563,15163793
1101390,15163854
1163156,15163865
1661873,15164008
912505,15164174
1024728,15164394
1571407,15164569
1274708,15164609
1266841,15164628
1022634,15164753
1127614,15164915
1655374,15164933
937703,15164939
1347839,15164967
1304815,15165116
1445832,15165283
1296311,15165381
853843,15165485
1364756,15165508
1071801,15165606
1561709,15165645
779595,15165651
1607315,15165820
1036009,15165870
1294831,15166010
1250752,15166026
1594528,15166041
1176822,15166122
1189485,15166175
1338240,15166252
876049,15167056
1405293,15167081
1469661,15167129
1555269,15167194
1472261,15167272
1050702,15167430
900457,15167438
725444,15167585
1099146,15167639
864475,15167758
1408395,15167791
1597702,15167827
806100,15167896
1468993,15167950
1101681,15168230
1038587,15168342
915536,15168406
670309,15168466
1513475,15168474
1248754,15168509
1019136,15168534
1401896,15168712
1546302,15168863
798952,15168968
1052525,15168997
1366205,15169094
1591892,15169215
883928,15169265
909568,15169280
1517994,15169378
1576713,15169509
1582993,15169550
1200395,15169655
677133,15169742
1043574,15169748
1189351,15169767
769894,15170080
789521,15170104
1083818,15170341
1618345,15170502
1368422,15170566
875530,15170626
1217788,15170726
850962,15170736
1562314,15170773
839081,15170787
1651044,15170802
721825,15170827
750698,15170881
1512134,15170898
1264491,15171145
1201846,15171159
1009614,15171170
768170,15171289
1584130,15171336
1625020,15171714
1132327,15172048
983101,15172240
860247,15172283
1329695,15172333
1033450,15172432
677296,15172502
996091,15172541
1110678,15172615
795408,15172909
728340,15173025
884772,15173150
1219273,15173678
1558490,15173771
1311403,15173832
765582,15173969
795408,15174098
691017,15174127
1351876,15174196
857741,15174230
1298573,15174249
1117423,15174675
900281,15174703
1511415,15174838
933940,15175003
1623944,15175146
1109463,15175314
1112599,15175318
801655,15175476
674023,15175521
1547971,15175656
736878,15175659
1567619,15175706
1127588,15175720
1619707,15175759
1067579,15175797
894396,15175804
1521516,15175835
948169,15175875
736329,15175927
992297,15175955
1348631,15175972
1236471,15176039
870806,15176073
1251148,15176123
818922,15176188
735200,15176329
1257064,15176425
810439,15176461
1443745,15176500
1305930,15176570
831101,15176659
1328809,15176793
1538285,15176830
1371261,15176887
1061403,15177356
1521937,15177462
682599,15177498
1431073,15177531
1542573,15177544
1312552,15177704
1101084,15177712
1035193,15177787
996859,15177926
1648993,15178008
682400,15178029
750853,15178100
787860,15178161
1396209,15178258
919138,15178377
1541094,15178751
1186126,15178767
1131553,15178780
1110903,15178813
1568177,15178824
1236240,15178976
1320552,15179189
1470051,15179235
1621201,15179336
1309291,15179393
1169382,15179473
1032365,15179515
856818,15179524
1181927,15179799
700406,15179958
753739,15180021
1586349,15180280
970123,15180540
1613624,15180690
1294646,15180819
1005487,15180865
1388528,15181016
1234586,15181074
1108848,15181075
688506,15181149
749162,15181150
1532861,15181228
1306655,15181371
986771,15181545
1161494,15181715
1097471,15182001
797680,15182118
1132394,15182257
993903,15182400
1270077,15182410
1092393,15182412
1446872,15182427
1144088,15182521
820607,15182570
1179088,15182645
973788,15182903
1248468,15182922
1387251,15182957
747822,15183032
1411070,15183223
841220,15183272
939934,15183379
1093000,15183565
1136592,15183618
1426540,15183851
1077038,15184098
924602,15184153
728009,15184310
708101,15184481
1016997,15184528
1517432,15184553
707774,15184645
1117505,15184748
851209,15185011
677309,15185079
1223910,15185288
1511046,15185297
913534,15185314
670122,15185400
948114,15185534
1106164,15185701
1399528,15185712
1012221,15185897
938712,15186043
1495080,15186082
1048470,15186291
1199106,15186519
699177,15186735
1116110,15186743
1216854,15186928
886154,15186952
682892,15186975
1047006,15186977
964461,15187107
1372574,15187254
876118,15187449
1186950,15187452
753859,15187487
851548,15187638
732197,15187749
1085415,15187755
1331529,15187870
1612806,15187953
1034088,15188289
824940,15188370
1579077,15188645
1183909,15188722
672245,15188769
1590704,15188804
1606727,15188827
810929,15188851
891617,15189010
1322226,15189172
1640860,15189195
