source,target
451294,16719
415874,16719
423165,16719
438990,16719
437278,16719
464211,16719
422613,16719
463545,16719
430084,16719
419686,16720
422818,16720
463785,16720
422834,16720
428523,16720
453634,16720
447287,16720
427925,16720
422810,16720
428287,16720
419381,16720
434425,16720
423079,16720
421852,16720
461091,16720
423132,16720
422864,16720
422017,16720
429140,16720
423063,16720
438222,16720
431105,16720
445485,16720
432830,16720
460611,16720
429105,16720
422411,16720
422766,16720
445485,16720
446636,16720
461101,16723
420182,16723
460438,16723
442268,16723
434857,16723
421595,16723
460763,16723
450364,16723
435340,16723
457993,16723
437248,16723
464389,16723
438660,16723
434559,16723
416201,16723
426637,16723
441800,16723
444807,16723
417161,16723
430687,16723
425782,16723
442742,16723
422531,16723
443405,16723
430530,16723
440934,16723
449842,16723
444288,16723
433284,16723
462754,16723
424285,16723
442742,16723
420519,16723
423149,16723
437338,16723
415851,16723
422444,16723
434195,16723
424399,16723
422377,16723
423854,16723
420700,16723
434611,16723
424453,16723
415564,16723
437579,16723
427005,16723
422348,16723
424146,16723
450041,16723
434411,16723
422883,16723
446486,16723
442268,16723
434223,16723
440574,16723
423063,16723
424350,16723
442647,16723
422313,16723
423165,16723
421426,16723
431986,16723
431694,16723
428283,16723
422966,16723
447697,16723
422378,16723
418957,16723
415904,16723
431089,16723
425136,16723
444892,16723
422377,16723
437289,16723
442742,16723
439472,16723
448960,16723
438824,16723
457197,16723
442647,16723
449784,16723
456589,16723
421668,16723
461103,16723
422873,16723
422379,16723
419838,16723
423307,16723
423139,16723
443469,16723
448077,16723
426915,16723
437932,16723
427129,16723
422850,16723
458265,16723
437278,16723
423165,16723
449330,16723
434895,16723
631511,16723
415361,16723
449842,16723
430058,16723
459291,16723
428407,16723
424005,16723
418365,16723
419216,16723
422637,16723
444358,16723
422196,16723
415324,16723
420616,16723
422335,16723
421861,16723
422613,16723
460837,16723
423242,16723
465735,16723
446865,16723
417128,16723
443687,16723
429138,16723
430610,16723
450103,16723
421457,16723
431471,16723
442082,16723
455179,16723
430514,16723
431808,16723
434654,16723
450620,16723
423033,16723
431373,16723
465601,16723
431090,16723
446931,16723
431919,16723
421541,16723
449349,16723
460330,16723
442610,16731
420092,16731
455624,16731
419329,16731
441760,16731
441962,16731
422290,16732
460481,16733
416685,16733
461404,16733
433055,16733
424085,16733
461325,16733
447778,16735
447286,16735
447778,16735
447286,16735
447778,16735
442180,16736
421159,16736
419686,16737
454440,16738
434805,16738
431369,16738
466215,16738
466683,16738
427538,16738
443995,16738
